,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
171,CA-2013-136406,2013-04-16,2013-04-18,Bill Donatelli,United States,San Francisco,California,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.57,2,0.0
172,CA-2014-100650,2014-06-30,2014-07-04,Dean Katz,United States,Anaheim,California,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,310.99
173,CA-2013-113243,2013-06-11,2013-06-16,Olvera Toch,United States,Los Angeles,California,Labels,Avery 473,20.7,2,9.94
174,CA-2013-113243,2013-06-11,2013-06-16,Olvera Toch,United States,Los Angeles,California,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1335.68,4,-217.05
175,CA-2013-113243,2013-06-11,2013-06-16,Olvera Toch,United States,Los Angeles,California,Paper,Xerox 226,32.4,5,15.55
176,CA-2014-118731,2014-11-21,2014-11-23,Liz Pelletier,United States,San Francisco,California,Furnishings,Coloredge Poster Frame,42.6,3,16.61
177,CA-2014-118731,2014-11-21,2014-11-23,Liz Pelletier,United States,San Francisco,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7,27.32
178,CA-2012-130736,2012-12-07,2012-12-09,Jeremy Farry,United States,Seattle,Washington,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0
179,CA-2012-130736,2012-12-07,2012-12-09,Jeremy Farry,United States,Seattle,Washington,Labels,Avery 509,2.61,1,1.2
180,CA-2014-137099,2014-12-08,2014-12-11,Frank Preis,United States,Los Angeles,California,Phones,Cisco SPA301,374.38,3,46.8
181,CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,United States,Seattle,Washington,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,45.0
182,CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,United States,Seattle,Washington,Binders,"GBC White Gloss Covers, Plain Front",81.09,7,27.37
183,CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,United States,Seattle,Washington,Paper,Xerox 222,19.44,3,9.33
184,CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,United States,Seattle,Washington,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3,0.0
185,CA-2013-127250,2013-11-04,2013-11-08,Sarah Foster,United States,Marysville,Washington,Art,Newell 332,8.82,3,2.38
186,CA-2012-149713,2012-09-18,2012-09-22,Trudy Glocke,United States,Long Beach,California,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,78.75
187,CA-2012-149713,2012-09-18,2012-09-22,Trudy Glocke,United States,Long Beach,California,Paper,Rediform S.O.S. Phone Message Books,19.92,4,9.76
188,CA-2012-149713,2012-09-18,2012-09-22,Trudy Glocke,United States,Long Beach,California,Supplies,Acme Value Line Scissors,7.3,2,2.19
189,CA-2012-132906,2012-09-10,2012-09-14,Charles Crestani,United States,Los Angeles,California,Supplies,Martin-Yale Premier Letter Opener,51.52,4,1.55
190,CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,United States,Denver,Colorado,Phones,GE 30524EE4,470.38,3,52.92
191,CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,United States,Denver,Colorado,Phones,AT&T SB67148 SynJ,105.58,2,9.24
192,CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,United States,Denver,Colorado,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3,3.5
193,CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,United States,Denver,Colorado,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7,-4.75
194,CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,United States,Denver,Colorado,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37,4,30.48
195,US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,United States,Salem,Oregon,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,-20.14
196,US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,United States,Salem,Oregon,Paper,Xerox 225,20.74,4,7.26
197,US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,United States,Salem,Oregon,Binders,Clear Mylar Reinforcing Strips,16.82,3,-12.9
198,US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,United States,Salem,Oregon,Paper,Xerox 1894,10.37,2,3.63
199,CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,United States,San Diego,California,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,22.07
200,CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,United States,San Diego,California,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,434.99
201,CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,United States,San Diego,California,Phones,AT&T 1070 Corded Phone,445.96,5,55.75
202,CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,United States,San Diego,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.77
203,CA-2014-153787,2014-05-20,2014-05-24,Annie Thurman,United States,Seattle,Washington,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.18
204,CA-2014-133431,2014-12-18,2014-12-22,Logan Currie,United States,San Francisco,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,5.14
205,CA-2014-133431,2014-12-18,2014-12-22,Logan Currie,United States,San Francisco,California,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,6.09
206,US-2013-135720,2013-12-12,2013-12-14,Fred McMath,United States,Aurora,Colorado,Storage,Tennsco Regal Shelving Units,243.38,3,-51.72
207,US-2013-135720,2013-12-12,2013-12-14,Fred McMath,United States,Aurora,Colorado,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95
208,US-2013-135720,2013-12-12,2013-12-14,Fred McMath,United States,Aurora,Colorado,Phones,Jabra SPEAK 410,300.77,4,30.08
209,US-2013-123470,2013-08-16,2013-08-22,Max Engle,United States,Aurora,Colorado,Binders,Premium Transparent Presentation Covers by GBC,18.88,3,-13.85
210,US-2013-123470,2013-08-16,2013-08-22,Max Engle,United States,Aurora,Colorado,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.33,3,12.23
211,CA-2013-115917,2013-05-21,2013-05-26,Rick Bensley,United States,Vallejo,California,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,272.79
212,CA-2013-115917,2013-05-21,2013-05-26,Rick Bensley,United States,Vallejo,California,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4,5.01
213,CA-2014-167913,2014-07-31,2014-08-04,John Lee,United States,Mission Viejo,California,Storage,Economy Rollaway Files,330.4,2,85.9
214,CA-2014-167913,2014-07-31,2014-08-04,John Lee,United States,Mission Viejo,California,Labels,Avery 480,26.25,7,12.6
215,CA-2013-103947,2013-04-02,2013-04-09,Barry Blumstein,United States,Sierra Vista,Arizona,Fasteners,Staples,31.56,5,9.86
216,CA-2013-103947,2013-04-02,2013-04-09,Barry Blumstein,United States,Sierra Vista,Arizona,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.14,2,3.01
217,CA-2013-160745,2013-12-12,2013-12-17,Anthony Rawles,United States,Vancouver,Washington,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.07
218,CA-2013-160745,2013-12-12,2013-12-17,Anthony Rawles,United States,Vancouver,Washington,Phones,AT&T TR1909W,302.38,3,22.68
219,CA-2013-160745,2013-12-12,2013-12-17,Anthony Rawles,United States,Vancouver,Washington,Accessories,First Data FD10 PIN Pad,316.0,4,31.6
220,CA-2012-131534,2012-03-28,2012-04-02,Alan Barnes,United States,Los Angeles,California,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,24.94
221,CA-2012-131534,2012-03-28,2012-04-02,Alan Barnes,United States,Los Angeles,California,Paper,Xerox 1977,33.4,5,16.03
222,CA-2013-163755,2013-11-05,2013-11-09,Alejandro Savely,United States,Seattle,Washington,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.68
223,CA-2012-142027,2012-04-09,2012-04-14,Jay Kimmel,United States,Long Beach,California,Tables,Laminate Occasional Tables,369.91,3,-13.87
224,CA-2011-153150,2011-07-01,2011-07-06,Dorris liebe,United States,Seattle,Washington,Binders,Cardinal Holdit Business Card Pockets,19.92,5,6.97
225,CA-2011-104472,2011-06-02,2011-06-07,Christine Kargatis,United States,Orem,Utah,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,19.44
226,CA-2011-104472,2011-06-02,2011-06-07,Christine Kargatis,United States,Orem,Utah,Furnishings,Aluminum Document Frame,73.32,6,22.0
227,CA-2013-112942,2013-02-13,2013-02-18,Ross DeVincentis,United States,Los Angeles,California,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41
228,CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,United States,Seattle,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.72
229,CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,United States,Seattle,Washington,Accessories,Logitech Illuminated - Keyboard,179.97,3,86.39
230,CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,United States,Seattle,Washington,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.7,6,33.65
231,CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,United States,Seattle,Washington,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,9.43
232,CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,United States,Seattle,Washington,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,18.7
233,CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.55
234,CA-2011-132500,2011-09-08,2011-09-12,Gary Zandusky,United States,San Francisco,California,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,8.5
235,CA-2011-124429,2011-05-27,2011-05-27,Maya Herman,United States,San Diego,California,Tables,KI Conference Tables,567.12,10,-28.36
236,CA-2011-124429,2011-05-27,2011-05-27,Maya Herman,United States,San Diego,California,Storage,Fellowes Officeware Wire Shelving,359.32,4,7.19
237,CA-2013-110499,2013-04-08,2013-04-10,Yoseph Carroll,United States,San Francisco,California,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.98,3,374.99
238,CA-2012-135272,2012-12-07,2012-12-12,Melanie Seite,United States,Los Angeles,California,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,28.77
239,CA-2012-112319,2012-08-31,2012-09-05,Andrew Roberts,United States,Los Angeles,California,Paper,Xerox 226,58.32,9,27.99
240,CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,United States,San Francisco,California,Chairs,Hon GuestStacker Chair,544.01,3,40.8
241,CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 191,59.94,3,28.17
242,CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 1974,23.92,4,11.72
243,CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 1927,4.28,1,1.93
244,CA-2014-129567,2014-03-18,2014-03-22,Clay Ludtke,United States,Lancaster,California,Binders,Heavy-Duty E-Z-D Binders,17.46,2,5.89
245,CA-2012-154620,2012-12-12,2012-12-16,Liz Thompson,United States,Lancaster,California,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.93,2,34.89
246,CA-2011-156433,2011-09-20,2011-09-26,Erica Smith,United States,San Francisco,California,Labels,Avery 499,9.96,2,4.58
247,CA-2011-156433,2011-09-20,2011-09-26,Erica Smith,United States,San Francisco,California,Paper,"Wirebound Message Book, 4 per Page",21.72,4,10.64
248,CA-2012-101910,2012-11-27,2012-12-03,Carlos Daly,United States,Lake Elsinore,California,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,17.75
249,CA-2014-105809,2014-02-21,2014-02-24,Helen Wasserman,United States,San Diego,California,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,7.34
250,CA-2014-105809,2014-02-21,2014-02-24,Helen Wasserman,United States,San Diego,California,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,2,18.9
251,CA-2014-135783,2014-04-23,2014-04-25,Gary McGarr,United States,San Francisco,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22
252,CA-2011-134313,2011-11-01,2011-11-07,Russell Applegate,United States,Denver,Colorado,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,3,4.32
253,CA-2011-134313,2011-11-01,2011-11-07,Russell Applegate,United States,Denver,Colorado,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,4,248.0
254,CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,United States,Edmonds,Washington,Art,Newell 32,11.52,4,3.23
255,CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,United States,Edmonds,Washington,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,311.65
256,CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,United States,Edmonds,Washington,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,62.04
257,CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,United States,Edmonds,Washington,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,2.58
258,CA-2014-143686,2014-05-15,2014-05-15,Pauline Johnson,United States,Santa Ana,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22
259,CA-2014-143686,2014-05-15,2014-05-15,Pauline Johnson,United States,Santa Ana,California,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,601.97
260,US-2011-102071,2011-05-09,2011-05-15,Patrick Gardner,United States,San Francisco,California,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.07
261,US-2011-102071,2011-05-09,2011-05-15,Patrick Gardner,United States,San Francisco,California,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,40.31
262,CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,United States,Los Angeles,California,Binders,Fellowes Binding Cases,37.44,4,11.7
263,CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,United States,Los Angeles,California,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4,8.77
264,CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,United States,Los Angeles,California,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,3.29
265,CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,United States,Los Angeles,California,Labels,Avery 486,14.62,2,6.87
266,CA-2013-152534,2013-06-21,2013-06-26,Dave Poirier,United States,Salinas,California,Art,DIXON Oriole Pencils,5.16,2,1.34
267,CA-2013-152534,2013-06-21,2013-06-26,Dave Poirier,United States,Salinas,California,Paper,Xerox 202,38.88,6,18.66
268,CA-2011-133851,2011-06-09,2011-06-16,Chuck Magee,United States,San Francisco,California,Fasteners,Staples,7.36,2,0.15
269,CA-2011-133851,2011-06-09,2011-06-16,Chuck Magee,United States,San Francisco,California,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,10.63
270,US-2014-123463,2014-12-24,2014-12-24,Gary Zandusky,United States,San Francisco,California,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,5.93
271,CA-2012-143602,2012-04-25,2012-04-28,Jill Stevenson,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,13.94,3,4.53
272,CA-2014-115364,2014-06-27,2014-07-03,Olvera Toch,United States,San Diego,California,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,1.68
273,CA-2011-104976,2011-12-09,2011-12-16,Cyma Kinney,United States,San Francisco,California,Paper,Xerox 1987,34.68,6,16.99
274,CA-2013-105494,2013-11-11,2013-11-13,Pamela Coakley,United States,San Francisco,California,Storage,File Shuttle I and Handi-File,155.82,7,42.07
275,CA-2013-105494,2013-11-11,2013-11-13,Pamela Coakley,United States,San Francisco,California,Binders,Binding Machine Supplies,70.01,3,24.5
276,CA-2013-130477,2013-04-09,2013-04-13,Logan Currie,United States,Los Angeles,California,Paper,Xerox 1923,20.04,3,9.62
277,CA-2013-130477,2013-04-09,2013-04-13,Logan Currie,United States,Los Angeles,California,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2.6
278,CA-2013-130477,2013-04-09,2013-04-13,Logan Currie,United States,Los Angeles,California,Paper,Xerox 1931,12.96,2,6.22
279,US-2014-111745,2014-11-06,2014-11-07,Ruben Ausman,United States,Farmington,New Mexico,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,54.4
280,CA-2012-148250,2012-12-13,2012-12-17,Rachel Payne,United States,Riverside,California,Paper,Xerox 213,12.96,2,6.22
281,CA-2012-148250,2012-12-13,2012-12-17,Rachel Payne,United States,Riverside,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,34.96
282,CA-2013-105760,2013-06-20,2013-06-21,Karen Carlisle,United States,San Francisco,California,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,8.05
283,CA-2013-142958,2013-12-14,2013-12-21,Rob Williams,United States,Torrance,California,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.1,2,2.21
284,CA-2013-142958,2013-12-14,2013-12-21,Rob Williams,United States,Torrance,California,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4,41.79
285,CA-2012-120880,2012-05-29,2012-06-03,John Lucas,United States,Seattle,Washington,Paper,Xerox 1894,32.4,5,15.55
286,CA-2012-120880,2012-05-29,2012-06-03,John Lucas,United States,Seattle,Washington,Storage,Standard Rollaway File with Lock,540.57,3,140.55
287,CA-2012-120880,2012-05-29,2012-06-03,John Lucas,United States,Seattle,Washington,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,62.91
288,US-2012-140200,2012-07-26,2012-07-28,Cynthia Arntzen,United States,Mesa,Arizona,Tables,Bevis Boat-Shaped Conference Table,393.17,3,-204.45
289,CA-2014-102414,2014-05-16,2014-05-19,Joseph Airdo,United States,Phoenix,Arizona,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,2.59
290,CA-2014-102414,2014-05-16,2014-05-19,Joseph Airdo,United States,Phoenix,Arizona,Binders,Avery Durable Slant Ring Binders,4.75,2,-3.17
291,CA-2014-102414,2014-05-16,2014-05-19,Joseph Airdo,United States,Phoenix,Arizona,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,5.64
292,CA-2012-112571,2012-09-22,2012-09-22,Daniel Lacy,United States,Oceanside,California,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,53.2
293,CA-2014-152142,2014-11-15,2014-11-20,Lindsay Williams,United States,San Francisco,California,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,28.14
294,CA-2013-120859,2013-09-02,2013-09-05,Cynthia Voltz,United States,San Francisco,California,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,10.94
295,US-2014-100209,2014-07-10,2014-07-16,Tamara Dahlen,United States,Portland,Oregon,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,-0.79
296,CA-2011-163419,2011-11-11,2011-11-14,Tracy Zic,United States,Louisville,Colorado,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.81
297,CA-2011-163419,2011-11-11,2011-11-14,Tracy Zic,United States,Louisville,Colorado,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2,56.0
298,CA-2011-163419,2011-11-11,2011-11-14,Tracy Zic,United States,Louisville,Colorado,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,75.49
299,CA-2013-105585,2013-08-27,2013-08-28,Roland Fjeld,United States,San Jose,California,Fasteners,Advantus SlideClip Paper Clips,10.23,3,4.91
